Symbol,Sector,TATA_Z,DSRI_Z,AQI_Z,P_OCF_Z,PEG_Z,DuPont_Discrepancy_Z
JBMA,Automobile and Auto Components,-0.5495174159348267,1.4129819646446349,0.42815937828760464,-0.22918128825008247,0.5811889879741219,-0.4894737438730647
JINDALSAW,Capital Goods,-0.6261845564750462,-0.09650106311962854,-0.7259142607888642,-0.23274857316886277,0.27882270733429915,-0.7354484005069267
JINDALSTEL,Metals & Mining,-0.8070106067177808,-0.7377504127480699,0.3340249882005525,-0.584430404864474,-0.7381886107693288,-0.44023525168116495
JKCEMENT,Construction Materials,-0.5829439564841713,1.2756258054814638,0.6494879249998284,-0.24520577627885667,0.9499040152751523,1.2423590491473988
JKTYRE,Automobile and Auto Components,-0.24048789609265855,0.038841488030163164,-0.11380483723817349,-0.33179162921483474,-0.11370638735503581,-0.39321586311689544
JSL,Metals & Mining,-0.2998506710663439,-0.23046258865473226,0.4494864772327168,-0.45364853647017084,-2.563929134773515,-0.39684100557631447
JSWENERGY,Power,0.7767521016108311,2.885169016056752,-0.24397818782376057,0.2834274703291146,0.7255721287780116,-0.8795678401397699
JSWINFRA,Services,-0.07515086898596608,-0.19281524740854267,0.19257963951397544,0.05336784716684762,0.20153617347425162,-0.8401349146779831
JSWSTEEL,Metals & Mining,-0.47425169903637304,-0.05951941626456881,-0.32895084641849287,-0.7049993583286022,-0.7642109250659933,-0.36448926766965356
JUBLFOOD,Consumer Services,-1.8448269795622374,-0.36225997167041274,-0.29147610380190286,-0.22267344252305127,-0.310744545724643,-0.2837517409965002
JUBLINGREA,Chemicals,-0.39388832597640155,-0.009416836291435606,-0.32085531752259794,-0.4640795851386798,0.17195716759437443,-0.08165892804339414
JUBLPHARMA,Healthcare,-0.15549078850375544,-0.771255665340376,-0.29603838111770636,-0.23629919180952624,-0.16552610191035158,-0.2618528987326967
JWL,Capital Goods,0.7419062426461939,1.7738390432186768,0.7366991875363933,0.15302394578387454,0.5093629488100693,-0.46599651502455314
JYOTHYLAB,Fast Moving Consumer Goods,0.2739425441899695,0.6129225846000684,-0.5679010249163557,-0.37675747493195344,4.561652699815941,-0.39172084755413905
KAJARIACER,Consumer Durables,-0.8652748434279953,-0.6360839815117101,0.36200231647509284,0.2683124085333942,-0.3779789145892502,-0.08155371917759738
KALYANKJIL,Consumer Durables,-0.47616595600706274,-0.5660480597549079,0.600801967589898,0.27369075888167654,-0.06943055864937839,-0.558637060645335
KEC,Construction,-0.26808764327613616,0.04858549088293359,-0.8643948838353368,0.33223789659589786,0.0014497143353177748,-0.6326754448524313
KEI,Capital Goods,1.1761002571425176,-0.24368541593968665,-0.5248984753415921,-3.1807849020256347,0.3669636837694664,-0.8553259063653726
KIRLOSBROS,Capital Goods,-0.11342883359306799,-0.8591492631470431,0.41441803740096356,-0.14965637613143803,0.22428441518155134,-0.3881282797360817
KIRLOSENG,Capital Goods,1.40539607761705,0.03015208578382177,-0.13947857395463742,-0.30869745980718954,0.4118271056266291,-0.21681425703204577
KPIL,Construction,-0.69095789348913,0.2396468905691562,-0.5287215879304882,-0.09457905721387715,0.7479508974387101,-0.6143279221790162
KPITTECH,Information Technology,-2.1565368274724372,-1.0500551620986214,-0.6289981915711969,0.1517768927791985,0.05274832309781967,-0.43420841519850156
KPRMILL,Textiles,-0.07536120564201057,-0.8554072939535323,-0.9751219467955305,0.08164204217933477,1.7013153440176323,-0.402707486760434
LALPATHLAB,Healthcare,-0.25586734760863783,-0.13866315243258373,-0.31779106374240595,-0.1758251141527852,-0.14671663253025674,0.030716891305925767
LAURUSLABS,Healthcare,-0.22176877876503776,0.18193654823462227,0.14444181947483326,-0.12217943300790987,-0.15605862384115635,-0.2727610073697314
LINDEINDIA,Chemicals,0.030572911781900042,-0.34620283760763115,-0.45447549285270294,1.2031120549447558,2.7346580918740844,-0.0958528887941895
LLOYDSME,Metals & Mining,1.0763958764009032,1.9176485802951864,0.18573439352363846,1.4453003919825749,2.1221142903561208,-0.4238946947617427
LODHA,Realty,0.5181608211190242,-0.8610790130787053,0.35862388858944844,-0.1527686480904528,0.2461049314806605,-0.12511816029177336
LT,Construction,-0.08221101580915299,-0.36731756502195884,-0.20534649917515374,0.7172515801645906,0.902036314678003,-0.12551011734222983
LTFOODS,Fast Moving Consumer Goods,0.2292685825872785,-0.5162536710755832,-0.40883682054787707,-0.4717561603534352,0.165837480138474,-0.551435514252835
LTIM,Information Technology,0.1919361625115681,-0.07466615483241354,-0.38498679391688156,0.20529884248248606,3.7942041430767217,-0.25237644746552756
LTTS,Information Technology,-0.3150240965076177,0.5906687380476708,1.07365149183005,0.18059212822948725,-0.3431667481058264,-0.2303930924477016
LUPIN,Healthcare,0.08077149717826639,-0.10090193674120398,-0.021546827295783236,-0.2580310341580376,-0.16122518196173935,-0.2317459952406377
M&M,Automobile and Auto Components,0.6423095749601405,-0.32155277762053697,-0.24140670742317438,0.28397718018432067,0.2074920796612149,-0.1488214548416508
MAHSEAMLES,Capital Goods,0.10607862132917359,0.8716287122545756,-0.6254098719445651,-0.21448773226460832,-0.07097654560723107,-0.432004555094885
MANYAVAR,Consumer Services,0.8749294417747051,0.011324328825598634,-0.4234196167364853,-0.18287058533716863,-0.5655632636470206,0.7491824119149201
MAPMYINDIA,Information Technology,0.9201922296487831,0.5698083306174739,-0.6306633607837695,0.38565391211041533,0.21194568655522067,-0.8471816806759803
MARICO,Fast Moving Consumer Goods,0.43943176431671405,-0.29486300200254756,-0.7929871933942136,-9.086624531045171e-06,-0.06825845500718176,-0.16262896993939768
MAXHEALTH,Healthcare,-0.2144557907895403,0.40096936161825947,-0.41675967056166213,-0.06351343658792384,0.5642712360670438,-0.2519708647607595
MAZDOCK,Capital Goods,-0.06355530228969948,-2.2000143600567585,-0.3413411838341727,-0.111360964808421,0.22636165858255863,1.6526565418671002
MGL,Oil Gas & Consumable Fuels,-0.17053452043931497,0.22871466243621896,-0.3621612270375134,-0.2464839187415236,-0.24751981546269566,-0.12353906810293051
MINDACORP,Automobile and Auto Components,-1.0117796437591033,-0.40630031882200834,5.020368404979785,-0.2807019948851015,0.48528716839414665,-0.4733652502552031
MOTHERSON,Automobile and Auto Components,-0.4429006032193825,-0.3214423848259878,-0.06760755226471503,-0.2751225518180821,0.10143830109050997,-0.44189962460656873
MPHASIS,Information Technology,-0.13284029947008225,-0.9048373811836538,-0.2905984405366954,0.15702257958782923,0.11843122745641577,-0.025272392741127688
MRF,Automobile and Auto Components,0.02701093022030008,-0.03203229133120179,-0.2507118553347718,-0.2189881142848302,-0.46562731636763255,-0.6910633907944875
MRPL,Oil Gas & Consumable Fuels,-0.4998084357729734,-0.5803044913101995,0.3047605621766173,-0.678111936897418,-0.24536286420405756,-0.7568546651389612
MSUMI,Automobile and Auto Components,2.7041744446594977,0.8594578679908739,-0.2903517730220926,4.53292275601528,-1.3080628564623789,-0.3521246230304234
NATCOPHARM,Healthcare,0.18419164838446647,-0.5466559870271458,0.3960747699827789,-0.3329704284220202,-0.1615721202080119,-0.2567394252072201
NATIONALUM,Metals & Mining,0.29510394450819827,-0.4841386622308344,-0.8377879057419886,-0.7077728963840277,-0.12991208597110404,-0.02897409178647923
NAUKRI,Consumer Services,0.9078009899675326,1.4028954148299468,-0.11186907317611758,-0.11346879746315457,-0.01834715023859797,-0.6626420537315062
NAVA,Power,-1.2040088695073559,-0.6144913081239595,-0.23834787473430233,-0.35451583914517987,0.37286256991370503,-0.819701182605382
NAVINFLUOR,Chemicals,-0.5140780126819613,-0.17082863435640772,-0.8334760704100883,-0.015491625742749253,1.3702909507684347,-0.20117092694273228
NBCC,Construction,-0.5980342347434334,-0.40612341316358497,-0.5441171663680836,0.4087910737418654,0.5496901582271038,1.5904188343967396
NCC,Construction,-0.335091040320805,-0.0491399517664601,-0.5438771836194453,-0.11985804826449252,0.21419496780950714,-0.64175494525013
NESTLEIND,Fast Moving Consumer Goods,0.2791025830427836,1.5343155141461775,-1.408949443671785,0.2400265780878347,-0.23435955742825212,2.0682928260564077
NETWEB,Information Technology,3.1795905048958875,2.2002139345379312,0.5041276272425025,-4.986650777857156,0.10534362509259267,-0.8733900614026509
NEULANDLAB,Healthcare,-0.22354285621150116,-0.8010357380578939,-0.5219545535483988,0.014170993775874004,-0.26635374706413556,-0.2652012806247906
NEWGEN,Information Technology,1.1927683331243484,0.6451520783699093,-0.7055164643160444,0.27441122330914375,0.06465931707521491,-0.7196625661090235
NH,Healthcare,-0.22907161709544951,0.5439955996878387,-0.23861669514408693,-0.18954302769413553,6.602858927798832,-0.22761303949173037
NHPC,Power,0.8122732302662036,0.3150478786683238,-0.2891496984933489,0.06696483240986847,0.18140047031070658,0.6533973967911606
NLCINDIA,Power,-1.6168633968576898,-0.8663325557017556,-0.3627282999680093,-0.6193681028965565,0.3185953663923296,-0.5309022094922529
NMDC,Metals & Mining,2.45555556409555,1.6420701072763555,-0.7460992419870504,0.6789114506394859,0.27367912684643236,-0.1134475134150168
NTPC,Power,-0.04598945201666363,0.4095214617340958,-0.24288942837742675,-0.3955914876688499,0.3908096850331056,0.18780133086699063
OBEROIRLTY,Realty,-0.049926589198268846,-1.9688531305043317,1.9855052423928399,-0.4350882253524073,0.8541261236886742,1.2310187397777415
OFSS,Information Technology,0.5326420212071206,-1.091889492538067,-0.505227884621454,0.17492816365405503,0.14049472835316187,1.3508243471523758
OIL,Oil Gas & Consumable Fuels,-0.23146277837075308,-0.10721768121947131,-0.7650346579409228,-0.3631855277560536,-0.22332929848537197,-0.34082595058337584
ONGC,Oil Gas & Consumable Fuels,-1.2196724302868849,0.20558969491106321,0.09937315157370756,-0.5371747040839943,-0.24570981875497733,-0.14923649368686023
PAGEIND,Textiles,-1.4085269445908621,0.27138067826099294,-0.827527969590458,0.8918388188773336,-0.3083324129385183,1.7861833391063342
PATANJALI,Fast Moving Consumer Goods,1.090555525806366,-0.420633298148469,-0.5575407785396569,2.36996324012058,-0.3215266063009684,-0.5575998079000589
PCBL,Chemicals,-0.014550774713734806,-0.736689948325705,-0.6564393470724661,-0.4484993036856881,-0.340460881759966,0.6694389039745265
PERSISTENT,Information Technology,0.7445010379739959,-0.5112718708795897,-0.38404145201526724,0.3473865302282008,0.08681124290201375,-0.3696150149282502
PETRONET,Oil Gas & Consumable Fuels,0.905695224898453,-0.35512463788199566,-2.537093238929108,-0.1620048752293846,-0.23583646749270412,0.5553396601647851
PFIZER,Healthcare,0.1851103748625736,-0.3350324824518357,-0.5220570506807001,-0.21415308385609194,-0.1552723597171847,-0.17243305766763692
PGEL,Consumer Durables,1.334864267405253,-0.0706810194954384,-1.4782758260568694,0.06269220696127698,-0.22559875284388742,-0.857654010426384
PHOENIXLTD,Realty,-1.4866172448383954,-0.12343131306963775,-0.008613815906149562,-0.4369658732706796,-2.6329687653281204,-0.4097901009069044
PIDILITIND,Chemicals,0.193998610786242,-0.09763878708467068,-0.6473153726356863,0.7296692321209485,0.4735351333999273,1.377514651460773
PIIND,Chemicals,0.7673300352092223,1.1380771545781574,0.6609853566599077,0.10488596360906413,-3.3175333570062757,-0.20761413107105836
POLYCAB,Capital Goods,-0.012483082463882808,-0.12454268095968378,0.4552581922744744,-0.10976742097642848,0.453966574856576,0.3216317781230156
POLYMED,Healthcare,0.25949784421981203,0.05114804436536262,-0.8593673106602323,0.03751253788659287,-0.13544469588322014,-0.26806432877908576
POWERGRID,Power,-0.7531941966589021,-0.9446922981770991,-0.26059068210520253,-0.4355915109397135,-3.54442250139491,2.2622982441742456
POWERINDIA,Capital Goods,-2.020340118014086,0.2972740182328257,-0.3861036430269824,-0.16339216362771322,0.11550440731425779,-0.9529804099150867
PRAJIND,Capital Goods,0.5489327621543554,-0.2587976176480546,-0.2819908094734845,0.49706470324898283,-0.30827614684900634,1.3514270443421532
PREMIERENE,Capital Goods,-1.062561495845998,-1.5780409204826373,-0.3623707218840605,-0.1776852991801415,0.013486731536882372,-0.8335446135710783
PRESTIGE,Realty,0.0291047930398424,1.1741370795563189,0.3887302562327541,2.5205702259860727,-0.6236558446341702,-0.8080862798188111
RADICO,Fast Moving Consumer Goods,-0.15194469420161383,-0.40216220923773544,-0.7881669809872299,0.2635617628764522,-0.20387526457081365,-0.6068691717466702
RAILTEL,Telecommunication,0.4896110167121562,0.33191946105681397,-2.1723827138055714,0.005995579339581758,0.7602868760006288,-0.2658539571524652
RAINBOW,Healthcare,-0.5435439645431396,-0.7446953520956803,-0.3462460106917487,-0.20060740260235818,-0.09506080340184368,-0.23346324254233117
RAMCOCEM,Construction Materials,-0.6602029408929966,-2.0277875573910844,-0.7302367044487187,-0.33081696354459383,-0.6400460711035044,-0.9045912381487462
RCF,Chemicals,-2.632144092530691,-0.7476015542695675,-0.3140778280449154,-0.9263063920690905,0.45260524725596835,-0.41536718268952105
REDINGTON,Services,1.1053225902297124,0.2687839784888919,-0.0740582434962489,1.984655780443232,-0.20862883676926272,0.9341359062780635
RELIANCE,Oil Gas & Consumable Fuels,-0.6135153096609124,0.9677885115693465,0.19345709246666362,-0.16637203652844493,3.8509305979060513,-1.2716441194253139
RELINFRA,Power,1.8659146844896295,-0.3265217973783169,-0.2166457856407393,-0.6778699893407063,0.29805822506712537,-1.3099876518001417
RHIM,Capital Goods,-0.685142360698989,-0.44756905082084936,-0.26974402522547924,-0.16029826054220328,0.023649779436701462,-0.6821769362801757
RITES,Construction,-1.3014304132305958,-0.44499343837120675,2.8447521071992603,-0.08077803055162767,-1.173349756237126,2.267184091930551
RKFORGE,Automobile and Auto Components,1.0490361913204156,0.06052733514893668,1.0235383027322817,2.787298646157475,0.11860146239476392,-0.537850453543221
RRKABEL,Capital Goods,-0.9499557624216771,0.2148898931294593,0.013289428130578125,-0.1787870429267441,1.4537914452620064,-0.19725233177020443
RVNL,Construction,-1.0415787746244836,1.1253114445779522,-0.6611348194930803,0.3822860519267268,-2.0536746008959845,0.03889797253333497
SAIL,Metals & Mining,-0.2067229159640313,-0.5185010724363414,-0.33403798536995166,-0.8398778991958803,-0.9127017116167754,-0.4286926404907095
SARDAEN,Metals & Mining,0.37655837184691365,1.320884255925063,-0.259084865942092,-0.39947555055127104,0.22531568221750883,-0.4345398366738043
SAREGAMA,Media Entertainment & Publication,-0.04167203345085677,-1.4364920108887937,1.057564820954191,1.0587816691063254,1.1490899780603365,0.6541310750328646
SCI,Services,0.4203601037354201,-1.0270794928495803,0.2253788795809591,-0.5270395850751418,-0.16599490060474933,-1.210638164458574
SHREECEM,Construction Materials,-1.8093813880571825,-0.31918576198035004,-0.5160649879357538,-0.3398705053255672,-0.31851637688578643,0.29010804458264267
SHYAMMETL,Capital Goods,-1.1275267686340098,-0.29026245782503507,-0.30581687164175536,-0.21868749206921206,-0.17237080862811188,-0.677484989942547
SJVN,Power,0.36949925890547003,-1.1719309515587695,-0.26096605325370437,0.035877592012483486,-0.026224547699113945,0.3685225975551962
SKFINDIA,Automobile and Auto Components,1.811619431047768,-0.06968085554619617,0.14454844458573227,-0.14856616299580078,0.7596262609887965,4.392648843083249
SOBHA,Realty,-0.28690817903142296,-0.25270927205564847,-0.7579454864329831,-0.2373798272061568,0.645833881369288,-0.626701501538031
SOLARINDS,Chemicals,-2.0450108236587763,0.3387548750844135,-0.6318207083592712,0.16292191357618319,0.28219727678539125,-0.3342619807592993
SONACOMS,Automobile and Auto Components,-0.44060392947922744,-0.26078314815857473,-0.8060620284859524,-0.19550543519768648,0.4636799436391699,-0.06615783191989343
SONATSOFTW,Information Technology,-0.8220240834293471,-0.2569874537567809,-0.18189418993828999,0.10027179925191572,0.039213618031775914,-0.3788201002621931
SRF,Chemicals,-0.49680309159641795,-0.15681568588756647,-0.30354939442006273,-0.21447182048119048,-1.0758721517869996,-0.35121932147865637
SUMICHEM,Chemicals,0.6559854555711986,-0.20126160295934678,2.73952400030397,0.3219201082566886,0.18675281770684105,-0.3956159140943835
SUNDRMFAST,Automobile and Auto Components,0.3936023516003887,0.2976193882049686,-0.3146386586483818,-0.15735046475522288,1.2775335119444544,0.047087585754134735
SUNPHARMA,Healthcare,-0.2900669755496449,0.027779529696796368,-0.4450409887763336,-0.21380792134893145,-0.12150535963491024,-0.12981211792879613
SUNTV,Media Entertainment & Publication,1.0300126268885799,0.5361224086010911,-0.5514897132009978,-0.13034693612428314,-0.6730039487086613,0.49700023807873334
SUPREMEIND,Capital Goods,-0.3094856419741257,-0.10490899073527359,-0.0914503605259622,-0.11997412795579718,-0.6293704178496523,1.1094687620458712
SWANCORP,Chemicals,1.978604638133995,-0.9781651666874003,-0.676307137752708,-2.2953628700680855,0.0770409309556985,-0.7788133872088838
SYNGENE,Healthcare,-0.8379517957570316,0.4151770251480197,-0.5847678406999982,-0.2627168311258552,-0.4701458130877203,-0.26922896505501226
SYRMA,Capital Goods,-0.24809475354231725,1.057176506302918,-0.7628991057047114,-0.07273925096506846,0.1488667661329231,-0.6122927069679724
TARIL,Capital Goods,0.14136548690678194,-2.1322314417323693,6.519245362437097,-0.12219692103153428,0.00363798403821274,-1.0056155951574866
TATACHEM,Chemicals,-0.2198973763458772,-0.06623719346750413,-0.501341819874191,-0.6384335116072839,-0.9567229821956759,-0.33026287790633707
TATACOMM,Telecommunication,0.3728473503907335,0.46890899894352744,0.06589318167272594,-0.3293442500950241,0.36812849817730225,1.6799247730215856
TATACONSUM,Fast Moving Consumer Goods,-0.4942239113743632,-1.0797397843374907,-0.13412310037075764,-0.1832562116656723,0.23265996196290864,-0.5063109339581424
TATAELXSI,Information Technology,-0.004167205132296097,-0.38325465224169153,1.09852748707802,0.23238681110660936,-1.3817207974569894,0.408752343032663
TATAPOWER,Power,-0.1547638607587776,-0.7880726672928686,-0.2679584987799051,-0.3256901745295017,0.5702801367165613,-0.7249176140875624
TATASTEEL,Metals & Mining,-0.4687944070396526,-0.6354620271217908,-0.5528561309386644,-0.8669705875057904,-0.028273224933060212,-0.25308899997233525
TATATECH,Information Technology,0.08459091047673888,-1.4614126617789576,-0.0674795903771541,0.19864463063349921,-2.9788078595372003,0.05615096833363998
TCS,Information Technology,0.10833790301942033,0.7643522443642471,-0.5437625509109116,0.1386921944712057,0.12249247402616188,3.5468749980388776
TECHM,Information Technology,-0.5741800154388097,-0.5527108407457615,-0.3373743029830343,0.13687190219346326,0.03381501906922664,0.3038223585138798
TECHNOE,Construction,-0.5429570181530761,-1.2494418485037218,0.7467591662835812,0.13673220973744263,0.08311427318629115,-0.568713481234744
THERMAX,Capital Goods,-0.6985626207945446,-0.1005189105358628,-0.25422327264366557,-0.15638185348398354,-4.2514890231963305,-0.24170217853719522
TIINDIA,Automobile and Auto Components,-0.5667350555480168,0.010618167551364006,-0.267711901934756,-0.15604107076748158,-0.2698222119358188,-0.17358889398545393
TIMKEN,Capital Goods,0.017995434703864308,-0.23923118539640847,-0.3936900041461652,-0.08624861467606744,0.47199238010600436,-0.873860066457084
TITAGARH,Capital Goods,1.1571663651516046,0.6879725924358088,0.25557067203342665,-0.6703670432508666,-0.7789580399919287,-0.9429557987120935
TITAN,Consumer Durables,1.7577288311297448,-0.6442243264647418,-0.912337776987292,-0.15975188751191463,-1.6571523728049373,0.1704498170989798
TORNTPHARM,Healthcare,-0.38180788849090697,-0.552294130667154,-0.29778154994357675,-0.14249733649013738,-0.10611417084254486,0.1979723513689284
TORNTPOWER,Power,0.004412837894408584,0.49019529293232295,-0.17952698058231026,-0.12074607319799524,0.32168442447592654,0.4131212350734735
TRENT,Consumer Services,0.6827026613601306,-1.0888281250382241,-0.5803327578231664,-0.09788774361162154,1.6239066646657252,-0.5050413118647692
TRIDENT,Textiles,0.22124900980894624,-1.3485001627977522,-0.6084983094644284,-0.8163033829251218,-0.0676590362171241,-0.3848016032195799
TRITURBINE,Capital Goods,0.9494230702751586,2.3392799314835324,-0.8659471434023563,0.0119190327021086,0.1933751954492204,1.5482866847980858
TRIVENI,Fast Moving Consumer Goods,0.8394760788125494,0.5978692172656005,-1.07283038576718,-1.5945674170740898,-0.38853371793025376,-0.6326830709081277
TVSMOTOR,Automobile and Auto Components,-0.4375183836292052,-0.9413783622478015,-0.3571734972139618,-0.17271097998127002,0.21488041932002808,0.3826986180786696
UBL,Fast Moving Consumer Goods,0.32700276429447106,-0.03997429327883929,-0.38536854220446093,1.8366660646479254,0.40836132903282374,-0.4009607509689456
ULTRACEMCO,Construction Materials,-0.04740915046144579,0.7096629623122912,0.2400501625074811,-0.12983284032537237,-0.7515950211075865,1.6230702014100251
UNITDSPR,Fast Moving Consumer Goods,-0.5476200511071648,-0.34622153469318373,-0.7864764746697801,-0.1930921328520737,-0.09991576261422008,-0.4762074724357356
UNOMINDA,Automobile and Auto Components,-0.16579700226468266,-0.12413421530953517,-0.42380278619897555,-0.0797385213118475,1.0378520653829548,-0.26399531598766524
UPL,Chemicals,-1.2762403661843038,-0.5038411905265702,-0.3633273620877812,-0.9251417235112978,0.06448715940638823,-0.7279593999826443
USHAMART,Capital Goods,-0.2796515464795842,-0.5549824429662211,-0.2415602169603775,-0.1632682301933784,-1.0628247818074716,-0.1486191398294747
VGUARD,Consumer Durables,-0.7586842716581341,-1.1075743300293117,-0.3829023837599931,0.27499008151487736,-0.10064162022666424,-0.5164555098564643
VIJAYA,Healthcare,-0.5424029623257793,-1.5872494344020387,-0.5129585246192665,-0.1516507937905757,-0.11459196852751097,-0.26124801653229074
VOLTAS,Consumer Durables,1.5067254127711116,-0.8366256237731337,-0.6172561427443256,-0.0002042787597763455,-0.24731352673877122,-0.5309791742195734
VTL,Textiles,0.5348650380349532,-0.06443680443241587,0.02804933443012644,-1.2009199079507362,-0.41003795310962365,-0.48161203737476654
WELCORP,Capital Goods,0.14335887199669078,0.7168667524130177,-0.1597414990286917,-0.21415394255349446,0.015897229920715607,-0.5411894899152975
WELSPUNLIV,Textiles,1.4617288498472127,0.5636862519678315,0.9143333499510355,1.0437424298191909,-0.9152859417523662,-0.5170622117515535
WHIRLPOOL,Consumer Durables,-0.45175255366822453,1.3842372872051223,-0.5121863603628616,0.26550929511771737,-0.23553898808447335,-0.6797201283021245
WIPRO,Information Technology,-0.4707625443215881,0.5027526386579753,-0.6038055169622468,0.10558985322488912,0.05074855816290712,-0.34067942571162835
ZEEL,Media Entertainment & Publication,0.35698446763358704,0.10109258174719103,-1.104318864128944,-0.9284347329820419,-0.47608602935167554,-1.1511313131115977
ZENSARTECH,Information Technology,0.5022540436798966,0.25720729244079477,-0.7841511744597757,0.1570660943007941,-0.25450703030653926,-0.5909693750900732
ZENTEC,Capital Goods,2.672134105508827,-0.18985176964937167,2.3644749458365966,-0.5142322586425405,0.059526968009668384,-0.9142336401195256
ZFCVINDIA,Automobile and Auto Components,0.8352751333106383,0.6606165208150652,-0.4094043675274647,0.17049973842353974,0.535229630315321,-0.5770932889783194
ZYDUSLIFE,Healthcare,-0.5136234979420998,-1.9801972018604963,-0.3296113397858289,-0.3273159108623831,-0.14969436676929,-0.26219675120328256
